Frame,Visibility,X,Y
10259,1,393,143
10260,1,395,143
10261,1,397,145
10262,1,397,147
10263,1,399,151
10264,1,401,153
10265,1,401,156
10266,1,405,166
10267,1,405,171
10268,1,406,179
10269,1,408,185
10270,1,408,192
10271,1,410,207
10272,1,412,215
10273,1,412,222
10274,1,416,236
10275,1,431,238
10276,1,468,241
10277,1,483,245
10278,1,498,249
10279,1,511,255
10280,1,525,258
10281,1,538,266
10282,1,562,279
10283,1,573,287
10284,1,585,296
10285,1,596,306
10286,1,607,317
10287,1,626,341
10288,1,635,353
10289,1,645,368
10290,1,652,381
10291,1,652,368
10292,1,641,328
10293,1,637,313
10294,1,633,302
10295,1,630,294
10296,1,626,287
10297,1,620,279
10298,1,616,277
10299,1,615,275
10300,1,613,275
10301,1,611,275
10302,1,609,275
10303,1,605,281
10304,1,603,285
10305,1,603,290
10306,0,0,0
10307,0,0,0
10308,0,0,0
10309,0,0,0
10310,0,0,0
10311,1,609,302
10312,1,616,281
10313,1,633,249
10314,1,641,236
10315,1,648,222
10316,1,656,211
10317,1,663,202
10318,1,676,187
10319,1,682,179
10320,1,690,175
10321,1,697,171
10322,1,703,170
10323,1,710,170
10324,1,723,173
10325,1,731,177
10326,1,736,181
10327,1,744,188
10328,1,750,198
10329,1,763,221
10330,1,718,226
10331,1,678,230
10332,1,658,230
10333,1,643,232
10334,1,624,238
10335,1,616,241
10336,1,611,243
10337,1,607,247
10338,1,603,251
10339,1,598,258
10340,1,594,264
10341,1,585,260
10342,1,577,258
10343,1,571,255
10344,1,564,253
10345,1,551,251
10346,1,543,253
10347,1,538,253
10348,1,530,256
10349,1,525,260
10350,1,513,268
10351,1,508,275
10352,1,502,283
10353,1,496,290
10354,1,491,298
10355,0,0,0
10356,1,476,332
10357,1,470,341
10358,1,465,358
10359,1,461,370
10360,1,481,268
10361,1,487,239
10362,1,493,219
10363,1,498,202
10364,1,500,188
10365,1,504,177
10366,1,510,162
10367,1,513,156
10368,1,515,151
10369,1,517,149
10370,1,521,147
10371,1,525,145
10372,1,526,145
10373,1,528,145
10374,1,530,147
10375,1,532,151
10376,1,536,156
10377,1,538,160
10378,1,540,166
10379,1,540,170
10380,1,543,177
10381,1,547,188
10382,1,547,196
10383,1,549,204
10384,1,551,211
10385,1,551,222
10386,1,534,236
10387,1,504,262
10388,1,491,273
10389,1,481,285
10390,1,468,300
10391,1,459,313
10392,1,438,343
10393,1,427,360
10394,1,418,377
10395,1,408,396
10396,1,405,402
10397,1,427,334
10398,1,433,313
10399,1,438,300
10400,1,446,289
10401,1,450,279
10402,1,459,266
10403,1,463,262
10404,1,466,258
10405,1,470,256
10406,1,472,256
10407,1,476,256
10408,1,480,260
10409,1,483,264
10410,1,485,268
10411,1,489,272
10412,1,491,277
10413,1,495,289
10414,1,496,294
10415,1,498,302
10416,1,500,309
10417,1,502,319
10418,0,0,0
10419,1,528,302
10420,1,543,289
10421,1,558,275
10422,1,571,260
10423,1,596,239
10424,1,609,230
10425,1,620,222
10426,1,631,217
10427,1,645,211
10428,1,656,209
10429,1,678,207
10430,1,690,207
10431,1,701,209
10432,1,712,213
10433,1,723,219
10434,1,746,232
10435,1,757,241
10436,1,768,253
10437,1,778,266
10438,1,789,281
10439,1,810,315
10440,1,821,336
10441,1,828,355
10442,1,840,381
10443,1,849,404
10444,1,868,457
10445,1,877,483
10446,1,883,491
10447,1,886,479
10448,1,885,476
10449,1,886,474
10450,1,886,474
10451,1,888,474
10452,1,892,479
10453,1,894,485
10454,1,898,493
10455,1,907,498
10456,0,0,0
10457,0,0,0
10458,0,0,0
10459,0,0,0
10460,0,0,0
10461,0,0,0
10462,0,0,0
10463,0,0,0
10464,0,0,0
10465,0,0,0
10466,0,0,0
10467,0,0,0
10468,0,0,0
10469,0,0,0
10470,0,0,0
10471,0,0,0
10472,0,0,0
10473,0,0,0
10474,0,0,0
10475,0,0,0
10476,0,0,0
10477,0,0,0
10478,0,0,0
10479,0,0,0
10480,0,0,0
10481,1,495,290
10482,1,491,283
10483,1,487,279
10484,1,481,275
10485,1,476,273
10486,1,470,272
10487,1,465,272
10488,1,461,273
10489,1,457,277
10490,1,453,281
10491,1,450,285
10492,1,442,298
10493,1,438,307
10494,1,435,317
10495,1,423,306
10496,1,421,294
10497,1,410,281
10498,1,408,275
10499,1,406,272
10500,1,405,268
10501,1,403,268
10502,1,401,270
10503,1,401,273
10504,1,399,277
10505,1,397,281
10506,1,397,285
10507,1,393,298
10508,1,393,306
10509,1,393,311
10510,1,388,304
10511,1,384,294
10512,1,382,287
10513,1,376,275
10514,1,375,272
10515,1,373,270
10516,1,371,268
10517,1,369,266
10518,1,365,266
10519,1,363,270
10520,1,363,273
10521,1,361,279
10522,1,360,285
10523,1,356,302
10524,1,354,309
10525,1,354,317
10526,1,352,328
10527,1,382,281
10528,1,414,239
10529,1,427,226
10530,1,436,215
10531,1,446,205
10532,1,455,198
10533,1,463,192
10534,1,476,185
10535,1,483,183
10536,1,489,183
10537,1,493,183
10538,1,498,183
10539,1,508,185
10540,1,511,188
10541,1,517,190
10542,0,0,0
10543,1,525,200
10544,1,530,209
10545,1,534,215
10546,1,538,221
10547,1,540,226
10548,1,543,234
10549,1,549,249
10550,1,553,256
10551,1,555,266
10552,1,556,273
10553,1,558,281
10554,1,553,247
10555,1,545,188
10556,1,541,166
10557,1,540,147
10558,1,536,128
10559,1,532,113
10560,1,528,86
10561,1,525,75
10562,1,523,64
10563,1,519,54
10564,1,517,47
10565,1,511,34
10566,1,510,30
10567,1,508,26
10568,1,504,26
10569,1,502,24
10570,1,496,26
10571,1,495,30
10572,1,491,35
10573,1,489,41
10574,1,485,51
10575,1,483,60
10576,1,478,86
10577,1,474,102
10578,1,472,117
10579,1,468,136
10580,1,433,222
10581,1,410,277
10582,1,405,292
10583,1,401,302
10584,1,399,311
10585,1,397,319
10586,1,393,336
10587,1,393,341
10588,1,393,347
10589,1,391,357
10590,1,391,353
10591,1,391,349
10592,1,390,349
10593,0,0,0
10594,0,0,0
10595,0,0,0
10596,0,0,0
10597,0,0,0
10598,0,0,0
10599,0,0,0
10600,0,0,0
10601,0,0,0
10602,0,0,0
10603,0,0,0
10604,0,0,0
10605,0,0,0
10606,0,0,0
10607,0,0,0
10608,0,0,0
10609,0,0,0
10610,0,0,0
10611,0,0,0
10612,0,0,0
10613,0,0,0
10614,0,0,0
10615,0,0,0
10616,1,378,345
10617,1,376,345
10618,1,376,345
10619,1,376,345
10620,1,376,343
10621,0,0,0
10622,0,0,0
10623,0,0,0
10624,0,0,0
10625,0,0,0
10626,0,0,0
10627,0,0,0
10628,1,506,306
10629,1,510,300
10630,1,513,290
10631,1,519,283
10632,1,525,277
10633,1,528,273
10634,1,534,272
10635,1,538,272
10636,1,541,272
10637,1,545,272
10638,1,549,275
10639,1,555,283
10640,1,558,289
10641,1,562,296
10642,1,564,302
10643,0,0,0
10644,1,536,273
10645,1,517,249
10646,1,502,230
10647,1,489,217
10648,1,478,205
10649,1,461,192
10650,1,453,187
10651,1,448,183
10652,1,442,181
10653,1,436,181
10654,1,429,179
10655,1,423,181
10656,1,421,183
10657,1,418,185
10658,1,416,188
10659,1,412,192
10660,1,408,200
10661,1,405,205
10662,1,403,211
10663,1,401,217
10664,1,401,224
10665,1,397,238
10666,1,397,247
10667,1,403,253
10668,1,410,260
10669,1,416,266
10670,1,427,279
10671,1,433,287
10672,1,436,296
10673,1,442,307
10674,1,446,317
10675,0,0,0
10676,1,435,292
10677,1,433,277
10678,1,429,268
10679,1,425,262
10680,1,423,256
10681,1,420,253
10682,1,418,251
10683,1,416,251
10684,1,414,253
10685,1,412,255
10686,1,412,260
10687,1,410,264
10688,1,410,270
10689,1,408,275
10690,1,408,283
10691,1,408,296
10692,1,408,304
10693,1,408,311
10694,1,408,319
10695,1,408,328
10696,1,416,311
10697,1,420,300
10698,1,423,292
10699,1,427,283
10700,1,431,275
10701,1,435,272
10702,1,440,268
10703,1,444,268
10704,1,448,268
10705,1,450,268
10706,1,455,268
10707,1,461,273
10708,1,465,277
10709,1,468,283
10710,1,472,290
10711,1,474,296
10712,1,480,313
10713,0,0,0
10714,1,487,336
10715,0,0,0
10716,0,0,0
10717,1,459,232
10718,1,453,213
10719,1,448,196
10720,1,444,185
10721,1,440,175
10722,1,438,168
10723,1,431,154
10724,1,429,151
10725,1,427,147
10726,1,425,145
10727,1,423,145
10728,1,421,145
10729,1,420,145
10730,1,418,147
10731,1,418,151
10732,1,416,153
10733,1,414,162
10734,1,414,166
10735,1,414,171
10736,1,412,177
10737,1,412,185
10738,1,412,198
10739,1,412,205
10740,1,412,213
10741,1,412,221
10742,1,412,230
10743,1,408,238
10744,1,397,243
10745,1,391,247
10746,1,388,251
10747,1,384,256
10748,1,380,262
10749,1,375,275
10750,1,371,283
10751,1,367,292
10752,1,363,304
10753,1,360,315
10754,1,354,340
10755,1,352,353
10756,1,367,332
10757,1,376,309
10758,1,386,296
10759,1,397,279
10760,1,405,275
10761,1,408,272
10762,1,414,268
10763,1,418,268
10764,1,421,268
10765,1,429,270
10766,1,433,272
10767,1,435,275
10768,1,438,279
10769,1,442,283
10770,1,446,294
10771,1,451,302
10772,0,0,0
10773,0,0,0
10774,0,0,0
10775,0,0,0
10776,1,465,302
10777,1,466,292
10778,1,468,283
10779,1,468,275
10780,1,474,268
10781,1,476,264
10782,1,480,262
10783,1,481,260
10784,1,483,260
10785,1,485,262
10786,1,489,264
10787,1,491,268
10788,1,493,273
10789,1,495,279
10790,1,496,287
10791,1,500,304
10792,1,502,313
10793,1,504,326
10794,1,506,338
10795,0,0,0
10796,1,468,253
10797,1,461,238
10798,1,455,226
10799,1,450,215
10800,1,446,209
10801,1,438,200
10802,1,435,196
10803,1,431,194
10804,1,429,192
10805,1,427,192
10806,1,423,194
10807,1,420,196
10808,1,420,200
10809,1,418,204
10810,1,416,207
10811,1,416,211
10812,1,412,222
10813,1,412,228
10814,1,433,238
10815,1,461,245
10816,1,485,253
10817,1,528,266
10818,1,549,273
10819,1,566,283
10820,1,585,292
10821,1,603,304
10822,1,637,328
10823,1,654,341
10824,1,671,357
10825,1,684,372
10826,1,678,338
10827,1,665,304
10828,1,650,264
10829,1,645,251
10830,1,639,241
10831,1,635,232
10832,1,633,226
10833,1,626,221
10834,1,624,219
10835,1,622,219
10836,1,620,219
10837,1,618,222
10838,1,615,226
10839,1,615,230
10840,1,613,234
10841,1,613,239
10842,1,611,247
10843,1,611,258
10844,1,609,266
10845,1,609,273
10846,1,609,283
10847,1,609,290
10848,1,609,300
10849,1,622,283
10850,1,631,272
10851,1,637,262
10852,1,645,258
10853,1,652,253
10854,1,665,245
10855,1,673,243
10856,1,680,243
10857,1,688,243
10858,1,693,245
10859,1,708,253
10860,1,716,260
10861,1,723,268
10862,1,729,277
10863,1,736,287
10864,1,750,311
10865,1,757,324
10866,1,765,340
10867,1,768,358
10868,1,776,375
10869,1,781,394
10870,1,793,438
10871,1,796,459
10872,0,0,0
10873,0,0,0
10874,0,0,0
10875,1,802,445
10876,1,802,445
10877,1,802,445
10878,1,802,447
10879,1,802,455
10880,1,804,459
10881,1,804,459
10882,1,806,459
10883,1,806,460
10884,1,806,460
10885,1,808,460
10886,1,808,462
10887,0,0,0
10888,0,0,0
10889,0,0,0
10890,0,0,0
10891,0,0,0
10892,0,0,0
10893,0,0,0
10894,0,0,0
10895,0,0,0
10896,0,0,0
10897,0,0,0
10898,0,0,0
10899,0,0,0
10900,0,0,0
10901,0,0,0
10902,0,0,0
10903,0,0,0
10904,0,0,0
10905,1,495,306
10906,1,476,289
10907,1,466,279
10908,1,457,277
10909,1,450,275
10910,1,442,273
10911,1,435,272
10912,1,420,273
10913,1,412,275
10914,1,405,279
10915,1,399,283
10916,1,391,289
10917,1,378,302
10918,1,373,309
10919,1,367,319
10920,1,360,330
10921,1,356,340
10922,1,348,328
10923,1,348,315
10924,1,345,304
10925,1,346,294
10926,1,348,287
10927,1,350,275
10928,1,352,272
10929,1,352,270
10930,1,354,270
10931,1,356,272
10932,1,358,273
10933,1,360,279
10934,1,360,283
10935,1,361,289
10936,1,361,294
10937,1,363,300
10938,1,365,315
10939,1,367,321
10940,1,363,311
10941,1,363,300
10942,1,361,290
10943,1,363,279
10944,1,363,273
10945,1,363,270
10946,1,361,266
10947,1,361,264
10948,1,360,264
10949,1,360,264
10950,1,360,266
10951,1,358,270
10952,1,356,273
10953,1,356,279
10954,1,354,294
10955,1,354,302
10956,1,354,313
10957,1,354,324
10958,1,354,334
10959,1,361,275
10960,1,363,243
10961,1,367,217
10962,1,371,196
10963,1,373,179
10964,1,378,154
10965,1,378,145
10966,1,380,137
10967,1,382,130
10968,1,384,126
10969,1,388,119
10970,1,390,117
10971,1,390,115
10972,1,391,115
10973,1,393,115
10974,1,395,117
10975,1,397,119
10976,1,399,122
10977,1,401,126
10978,1,401,130
10979,1,403,136
10980,1,406,147
10981,1,408,154
10982,1,408,160
10983,1,410,168
10984,1,412,175
10985,1,414,192
10986,1,416,200
10987,1,416,209
10988,1,418,221
10989,1,451,239
10990,1,500,266
10991,1,523,279
10992,1,541,290
10993,1,562,306
10994,1,575,317
10995,1,596,336
10996,1,630,372
10997,1,648,391
10998,1,663,408
10999,1,656,374
11000,1,643,343
11001,1,631,311
11002,1,628,302
11003,1,624,292
11004,1,622,287
11005,1,618,283
11006,1,615,279
11007,1,613,279
11008,1,611,279
11009,1,611,281
11010,1,609,283
11011,1,607,290
11012,1,607,296
11013,1,607,302
11014,1,605,307
11015,0,0,0
11016,0,0,0
11017,0,0,0
11018,0,0,0
11019,0,0,0
11020,0,0,0
11021,0,0,0
11022,1,615,304
11023,1,618,296
11024,1,620,292
11025,1,622,290
11026,1,624,289
11027,1,628,287
11028,1,630,285
11029,1,633,287
11030,1,635,289
11031,1,635,290
11032,1,635,294
11033,1,633,298
11034,1,633,304
11035,1,631,309
11036,1,630,317
11037,1,630,323
11038,1,630,340
11039,1,630,349
11040,1,630,360
11041,0,0,0
11042,0,0,0
11043,0,0,0
11044,0,0,0
11045,0,0,0
11046,0,0,0
11047,0,0,0
11048,0,0,0
11049,0,0,0
11050,0,0,0
11051,0,0,0
11052,0,0,0
11053,0,0,0
11054,0,0,0
11055,0,0,0
11056,0,0,0
11057,0,0,0
11058,0,0,0
11059,0,0,0
11060,0,0,0
11061,0,0,0
11062,0,0,0
11063,0,0,0
11064,0,0,0
11065,0,0,0
11066,0,0,0
11067,0,0,0
11068,0,0,0
11069,0,0,0
11070,0,0,0
11071,0,0,0
11072,0,0,0
11073,0,0,0
11074,1,517,298
11075,1,519,289
11076,1,521,279
11077,1,521,275
11078,1,521,273
11079,1,521,272
11080,1,521,272
11081,1,521,272
11082,1,523,273
11083,1,523,277
11084,1,525,281
11085,1,525,290
11086,1,525,294
11087,1,525,302
11088,0,0,0
11089,1,504,290
11090,1,485,283
11091,1,476,277
11092,1,470,275
11093,1,465,272
11094,1,459,270
11095,1,444,273
11096,1,436,277
11097,1,431,281
11098,1,425,285
11099,1,418,292
11100,1,412,300
11101,1,401,315
11102,0,0,0
11103,1,390,336
11104,1,391,326
11105,1,397,309
11106,1,406,290
11107,1,408,285
11108,1,410,279
11109,1,414,275
11110,1,418,272
11111,1,423,272
11112,1,427,272
11113,1,429,273
11114,1,433,275
11115,1,435,279
11116,1,442,289
11117,1,444,294
11118,1,446,300
11119,1,446,307
11120,1,448,317
11121,1,450,321
11122,0,0,0
11123,0,0,0
11124,1,442,296
11125,1,438,260
11126,1,433,234
11127,1,425,185
11128,1,421,162
11129,1,418,143
11130,1,414,124
11131,1,412,109
11132,1,405,81
11133,1,401,69
11134,1,399,60
11135,1,395,51
11136,1,393,43
11137,1,388,30
11138,1,384,26
11139,1,382,24
11140,1,378,22
11141,1,375,22
11142,1,371,26
11143,1,363,34
11144,1,360,41
11145,1,356,51
11146,1,352,60
11147,1,348,73
11148,1,341,103
11149,1,337,120
11150,1,335,139
11151,1,333,160
11152,0,0,0
11153,0,0,0
11154,0,0,0
11155,1,371,281
11156,1,373,290
11157,1,375,296
11158,1,378,307
11159,1,378,313
11160,0,0,0
11161,1,373,307
11162,1,371,298
11163,1,369,290
11164,1,361,279
11165,1,358,275
11166,1,356,272
11167,1,352,268
11168,1,348,268
11169,1,345,268
11170,1,341,268
11171,1,337,272
11172,1,335,275
11173,1,331,279
11174,1,328,292
11175,1,324,300
11176,1,320,309
11177,1,318,321
11178,1,316,332
11179,1,311,353
11180,0,0,0
11181,1,316,321
11182,1,320,306
11183,1,322,294
11184,1,324,283
11185,1,330,277
11186,1,331,273
11187,1,333,272
11188,1,335,272
11189,1,337,270
11190,1,339,272
11191,1,341,273
11192,1,343,277
11193,1,345,283
11194,1,345,289
11195,1,348,298
11196,1,350,306
11197,1,352,311
11198,1,371,290
11199,1,386,270
11200,1,416,234
11201,1,429,221
11202,1,442,207
11203,1,455,196
11204,1,468,188
11205,1,480,179
11206,1,504,168
11207,1,517,164
11208,1,530,162
11209,1,541,162
11210,1,553,162
11211,1,577,168
11212,1,590,173
11213,1,603,181
11214,1,615,190
11215,1,628,202
11216,1,652,228
11217,1,663,245
11218,1,675,264
11219,1,682,279
11220,1,648,279
11221,1,620,275
11222,1,611,275
11223,1,607,277
11224,1,601,279
11225,1,600,281
11226,1,596,283
11227,1,592,292
11228,1,590,296
11229,0,0,0
11230,0,0,0
11231,0,0,0
11232,1,603,287
11233,1,611,279
11234,1,618,272
11235,1,624,266
11236,1,630,262
11237,1,641,256
11238,1,646,256
11239,1,652,256
11240,1,658,260
11241,1,663,262
11242,1,673,272
11243,1,671,272
11244,1,656,262
11245,1,646,255
11246,1,637,249
11247,1,635,249
11248,1,628,249
11249,1,624,251
11250,1,620,253
11251,1,616,256
11252,1,615,260
11253,1,611,272
11254,1,609,275
11255,1,607,283
11256,1,607,290
11257,0,0,0
11258,0,0,0
11259,0,0,0
11260,0,0,0
11261,0,0,0
11262,0,0,0
11263,1,560,260
11264,1,547,239
11265,1,536,221
11266,1,525,204
11267,1,513,188
11268,1,504,175
11269,1,483,153
11270,1,474,143
11271,1,463,136
11272,1,453,128
11273,1,444,124
11274,1,425,119
11275,1,414,117
11276,1,405,119
11277,1,393,120
11278,1,384,126
11279,1,363,139
11280,1,354,149
11281,1,343,162
11282,1,333,173
11283,1,324,188
11284,1,378,251
11285,1,388,262
11286,1,395,270
11287,1,401,277
11288,1,405,283
11289,1,408,290
11290,1,412,300
11291,1,416,306
11292,1,416,307
11293,1,420,294
11294,1,418,281
11295,1,421,266
11296,1,421,260
11297,1,423,253
11298,1,423,249
11299,1,425,245
11300,1,427,243
11301,1,429,243
11302,1,429,245
11303,1,431,247
11304,1,431,251
11305,1,433,262
11306,1,433,270
11307,1,435,279
11308,1,435,287
11309,1,435,298
11310,1,427,277
11311,1,421,222
11312,1,420,207
11313,1,416,196
11314,1,416,188
11315,1,414,181
11316,1,412,173
11317,1,412,171
11318,1,410,171
11319,1,410,171
11320,1,410,171
11321,1,410,175
11322,1,410,177
11323,1,410,181
11324,1,410,185
11325,1,410,188
11326,1,412,200
11327,1,412,205
11328,1,412,211
11329,1,412,219
11330,1,412,224
11331,1,414,232
11332,1,410,239
11333,1,406,238
11334,1,405,238
11335,1,401,238
11336,1,399,239
11337,1,395,243
11338,1,393,247
11339,1,391,253
11340,1,390,258
11341,1,388,266
11342,1,384,281
11343,1,382,290
11344,1,380,302
11345,1,378,313
11346,1,378,326
11347,1,373,357
11348,1,382,343
11349,1,390,324
11350,1,397,307
11351,1,403,296
11352,1,408,289
11353,1,420,279
11354,1,423,277
11355,1,427,275
11356,1,431,275
11357,1,435,273
11358,1,442,277
11359,1,444,279
11360,1,448,283
11361,1,451,289
11362,1,453,294
11363,1,459,306
11364,0,0,0
11365,0,0,0
11366,0,0,0
11367,1,465,287
11368,1,468,275
11369,1,468,270
11370,1,468,266
11371,1,468,264
11372,1,470,264
11373,1,470,264
11374,1,472,264
11375,1,472,268
11376,1,472,272
11377,1,472,277
11378,1,472,283
11379,0,0,0
11380,0,0,0
11381,0,0,0
11382,0,0,0
11383,0,0,0
11384,1,461,245
11385,1,455,226
11386,1,451,209
11387,1,450,196
11388,1,446,185
11389,1,444,170
11390,1,442,162
11391,1,440,158
11392,1,438,154
11393,1,438,153
11394,1,438,151
11395,1,436,151
11396,1,436,151
11397,1,435,153
11398,1,435,154
11399,1,435,158
11400,1,435,166
11401,1,435,170
11402,1,435,175
11403,1,435,181
11404,1,435,188
11405,1,435,202
11406,1,436,209
11407,1,461,222
11408,1,487,234
11409,1,508,241
11410,1,545,262
11411,1,564,272
11412,1,581,283
11413,1,596,294
11414,1,611,307
11415,1,626,321
11416,1,656,351
11417,1,669,368
11418,1,682,385
11419,1,693,404
11420,1,703,411
11421,1,667,340
11422,1,658,317
11423,1,650,302
11424,1,643,290
11425,1,637,279
11426,1,626,266
11427,1,622,260
11428,1,616,256
11429,1,613,255
11430,1,609,255
11431,1,603,256
11432,1,601,258
11433,1,600,260
11434,1,596,264
11435,1,594,270
11436,1,592,275
11437,1,588,287
11438,1,588,294
11439,1,588,302
11440,1,586,309
11441,1,585,321
11442,0,0,0
11443,0,0,0
11444,1,592,307
11445,1,592,296
11446,1,594,289
11447,1,600,275
11448,1,601,270
11449,1,603,266
11450,1,603,262
11451,1,605,260
11452,1,607,260
11453,1,609,260
11454,1,609,260
11455,1,611,264
11456,1,615,268
11457,1,616,273
11458,1,620,287
11459,1,622,294
11460,1,622,304
11461,1,624,313
11462,1,626,323
11463,1,586,258
11464,1,568,230
11465,1,553,207
11466,1,540,190
11467,1,530,175
11468,1,513,153
11469,1,508,145
11470,1,500,137
11471,1,495,134
11472,1,489,130
11473,1,481,124
11474,1,478,122
11475,1,472,122
11476,1,470,122
11477,1,466,124
11478,1,463,126
11479,1,459,132
11480,1,457,136
11481,1,453,139
11482,1,451,145
11483,1,450,151
11484,1,448,162
11485,1,446,170
11486,1,444,177
11487,1,444,185
11488,1,442,192
11489,1,440,209
11490,1,438,221
11491,1,418,241
11492,1,401,256
11493,1,390,272
11494,1,363,302
11495,1,352,317
11496,1,341,334
11497,1,330,353
11498,1,318,368
11499,1,307,392
11500,1,318,334
11501,1,326,309
11502,1,331,296
11503,1,335,285
11504,1,339,275
11505,1,345,264
11506,1,346,260
11507,1,350,258
11508,1,352,256
11509,1,354,256
11510,1,358,260
11511,1,360,262
11512,1,361,266
11513,1,363,270
11514,1,365,275
11515,1,369,287
11516,1,371,294
11517,1,373,302
11518,1,375,309
11519,1,376,315
11520,0,0,0
11521,0,0,0
11522,0,0,0
11523,1,378,324
11524,1,376,311
11525,1,375,302
11526,1,375,285
11527,1,375,279
11528,1,373,273
11529,1,371,272
11530,1,367,268
11531,1,365,266
11532,1,363,266
11533,1,363,268
11534,1,361,268
11535,1,361,272
11536,1,358,283
11537,1,356,289
11538,1,356,294
11539,1,354,304
11540,1,352,313
11541,1,350,324
11542,1,376,273
11543,1,391,241
11544,1,405,215
11545,1,414,194
11546,1,423,179
11547,1,438,154
11548,1,444,145
11549,1,451,137
11550,1,457,132
11551,1,461,126
11552,1,470,120
11553,1,476,119
11554,1,480,119
11555,1,483,117
11556,1,487,119
11557,1,495,122
11558,1,498,124
11559,1,502,128
11560,1,506,132
11561,1,510,136
11562,1,511,141
11563,1,517,153
11564,1,521,158
11565,1,525,166
11566,1,526,173
11567,1,528,181
11568,1,534,196
11569,1,536,205
11570,1,538,215
11571,1,540,224
11572,1,541,232
11573,1,560,232
11574,1,570,230
11575,1,579,230
11576,1,586,230
11577,1,594,232
11578,1,609,238
11579,1,616,241
11580,1,622,247
11581,1,630,255
11582,1,637,262
11583,1,643,272
11584,1,654,294
11585,1,635,294
11586,1,603,275
11587,1,577,264
11588,1,562,256
11589,1,530,249
11590,1,517,249
11591,1,508,249
11592,1,498,249
11593,1,489,251
11594,1,474,256
11595,1,468,260
11596,1,463,266
11597,1,457,272
11598,1,453,277
11599,1,444,290
11600,1,442,296
11601,1,438,306
11602,1,435,313
11603,1,433,321
11604,1,431,330
11605,0,0,0
11606,1,421,338
11607,1,414,298
11608,1,408,273
11609,1,401,251
11610,1,390,209
11611,1,386,192
11612,1,380,177
11613,1,376,162
11614,1,371,149
11615,1,361,126
11616,1,358,119
11617,1,354,111
11618,1,348,103
11619,1,345,100
11620,1,335,94
11621,1,330,94
11622,1,324,94
11623,1,318,98
11624,1,313,102
11625,1,307,109
11626,1,296,126
11627,1,290,139
11628,1,285,153
11629,1,279,168
11630,1,273,185
11631,1,262,226
11632,1,258,249
11633,1,281,256
11634,1,307,253
11635,1,326,251
11636,1,345,251
11637,1,352,253
11638,1,358,255
11639,1,363,258
11640,1,367,262
11641,1,375,272
11642,1,376,275
11643,1,378,281
11644,1,382,285
11645,1,384,292
11646,1,386,300
11647,1,390,313
11648,1,391,321
11649,0,0,0
11650,0,0,0
11651,0,0,0
11652,1,390,306
11653,1,388,296
11654,1,386,290
11655,1,382,285
11656,1,378,279
11657,1,376,275
11658,1,375,273
11659,1,375,273
11660,1,373,273
11661,1,371,273
11662,1,367,279
11663,1,365,283
11664,1,363,290
11665,1,360,296
11666,1,360,304
11667,1,358,313
11668,1,354,332
11669,1,352,341
11670,1,352,355
11671,0,0,0
11672,1,352,275
11673,1,356,205
11674,1,358,181
11675,1,360,160
11676,1,361,145
11677,1,363,132
11678,1,365,111
11679,1,365,103
11680,1,367,98
11681,1,367,92
11682,1,369,86
11683,1,371,83
11684,1,373,83
11685,1,375,83
11686,1,375,83
11687,1,376,83
11688,1,376,85
11689,1,378,90
11690,1,380,92
11691,1,382,96
11692,1,382,102
11693,1,384,107
11694,1,388,120
11695,1,390,126
11696,1,390,134
11697,1,391,141
11698,1,393,151
11699,1,395,166
11700,1,395,175
11701,1,397,185
11702,1,397,192
11703,1,399,204
11704,1,401,222
11705,1,420,230
11706,1,440,232
11707,1,459,236
11708,1,478,239
11709,1,495,243
11710,1,523,253
11711,1,538,260
11712,1,551,268
11713,1,564,275
11714,1,575,283
11715,1,600,306
11716,1,613,317
11717,1,624,332
11718,1,633,343
11719,1,637,341
11720,1,630,302
11721,1,626,294
11722,1,622,287
11723,1,618,277
11724,1,618,272
11725,1,613,262
11726,1,611,260
11727,1,611,258
11728,1,609,260
11729,1,607,260
11730,1,607,264
11731,1,605,272
11732,1,603,275
11733,1,603,283
11734,1,603,289
11735,0,0,0
11736,0,0,0
11737,0,0,0
11738,0,0,0
11739,0,0,0
11740,0,0,0
11741,0,0,0
11742,1,609,332
11743,1,611,317
11744,1,613,306
11745,1,615,298
11746,1,620,281
11747,1,622,275
11748,1,626,272
11749,1,628,268
11750,1,631,268
11751,1,633,268
11752,1,637,268
11753,1,639,270
11754,1,641,273
11755,1,645,275
11756,1,646,281
11757,1,652,294
11758,1,654,304
11759,1,656,311
11760,1,658,321
11761,1,622,279
11762,1,573,219
11763,1,555,198
11764,1,540,181
11765,1,528,170
11766,1,517,158
11767,1,498,143
11768,1,489,136
11769,1,481,132
11770,1,476,130
11771,1,470,128
11772,1,465,126
11773,1,453,126
11774,1,450,128
11775,1,446,128
11776,1,442,132
11777,1,438,136
11778,1,433,143
11779,1,429,147
11780,1,427,154
11781,1,423,158
11782,1,421,166
11783,1,418,181
11784,1,416,188
11785,1,416,196
11786,1,414,204
11787,1,412,213
11788,1,410,230
11789,1,408,239
11790,1,408,249
11791,1,408,258
11792,1,406,268
11793,1,406,277
11794,1,401,234
11795,1,399,209
11796,1,397,188
11797,1,397,170
11798,1,395,153
11799,1,393,124
11800,1,391,113
11801,1,391,102
11802,1,390,94
11803,1,390,85
11804,1,388,71
11805,1,386,68
11806,1,386,64
11807,1,384,62
11808,1,382,60
11809,1,380,62
11810,1,378,66
11811,1,376,71
11812,1,375,77
